Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,119.0500030517578,122.0,118.25,121.5500030517578,9953746,121.5500030517578,121.5500030517578,,3.75,,,False,False,False,False,0,
2020-01-02,121.5,122.1500015258789,120.5999984741211,121.4000015258789,8731299,121.53571719215029,121.54412063897824,0.0,3.5928573608398438,,,False,False,False,False,0,
2020-01-03,121.0,121.3499984741211,119.0999984741211,119.3499984741211,7392962,121.32755350471894,121.45807663251325,0.0,3.500510624476842,,,False,False,False,False,0,
2020-01-06,119.0,119.1500015258789,116.5,118.9000015258789,6596841,121.09635807816274,121.35775996166485,0.0,3.454045470880003,,,False,False,False,False,0,
2020-01-07,119.25,121.5500030517578,119.25,120.5500030517578,8959942,121.04432426612418,121.32608322009987,29.908371298905607,3.3966137605227806,,,False,False,False,False,0,
2020-01-08,119.6999969482422,120.75,117.5500030517578,119.9499969482422,6372683,120.9401026168021,121.27211905257606,26.772632717584685,3.3825697025027393,,,False,False,False,False,0,
2020-01-09,120.5,121.1999969482422,118.9000015258789,119.3499984741211,8309627,120.78866412702295,121.19674177498959,24.05645671861467,3.305242968207065,,,False,False,False,False,0,
2020-01-10,119.9499969482422,121.8000030517578,119.0500030517578,120.3000030517578,5588344,120.7421249769977,121.16157555054913,35.256577721647005,3.265582756192275,,,False,False,False,False,0,
2020-01-13,120.4000015258789,122.0,120.0999984741211,121.75,3534313,120.8381130744265,121.18465101915505,47.88901649629656,3.1680412397413202,,,False,False,False,False,0,
2020-01-14,121.75,124.0,121.3499984741211,123.5,8631692,121.09162611495731,121.27544901840388,58.43089231361887,3.1310384030368623,,,False,False,True,False,1,
2020-01-15,123.0,125.0,122.3499984741211,123.8499984741211,6537916,121.35432824440149,121.3764117421575,60.16649354613901,3.0966786260970083,,,False,False,True,False,1,
2020-01-16,123.4000015258789,123.4000015258789,120.9499969482422,121.4499969482422,8806007,121.36343954952918,121.37929743651377,45.98740781926402,3.0826302617957144,,,False,False,False,False,0,
2020-01-17,121.4499969482422,121.6999969482422,120.5999984741211,121.1999969482422,6811534,121.34787358750185,121.37226604481685,44.80296670794249,2.9410137055332424,,,False,False,False,False,0,
2020-01-20,121.0,121.75,117.8000030517578,118.25,10655638,121.05283800773977,121.24982423913777,33.75506632032443,3.0130839371553106,,,False,False,False,False,0,
