Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,478.25,481.1000061035156,470.0499877929688,476.0499877929688,1024990,476.0499877929688,476.0499877929688,,11.050018310546818,,,False,False,False,False,0,
2020-01-02,479.0,493.0,474.7000122070313,491.1499938964844,1233932,477.48808361235126,476.6421448950675,,11.567873273576954,,,True,False,False,False,0,
2020-01-03,491.3500061035156,492.0,474.6000061035156,476.8500061035156,796938,477.4273143257955,476.6502963150066,93.2098845041902,11.984453318070342,,,True,False,True,False,1,
2020-01-06,475.0,475.0,465.2999877929688,471.0,444247,476.8151891519102,476.42871606735923,90.50254155590196,11.953422246104376,,,True,False,True,False,1,
2020-01-07,475.2000122070313,478.4500122070313,467.7000122070313,475.2999877929688,583998,476.67088426058245,476.3844522134616,90.71599936679472,11.867463514239777,,,True,False,True,False,1,
2020-01-08,470.8999938964844,479.8999938964844,464.0,476.7000122070313,1000355,476.6736583507205,476.39682711517025,90.78859053855962,12.15550139868582,,,True,False,True,False,1,
2020-01-09,480.0,494.8999938964844,480.0,488.0,1699529,477.75235755541377,476.8518535028106,91.37478994522309,12.58724999088348,,,True,False,True,False,1,
2020-01-10,488.2000122070313,511.0,488.2000122070313,508.0,2155742,480.63308540727917,478.0733494438769,92.30783876969332,13.331017848677517,,,True,False,True,False,1,
2020-01-13,511.0,524.0,509.0499877929688,521.3499755859375,1380163,484.5108844719133,479.7704720376832,92.8628415837966,13.521659430914838,,,True,False,True,False,1,
2020-01-14,521.4500122070312,539.4500122070312,516.6500244140625,537.2000122070312,1274605,489.52889663716263,482.02261086785376,93.46565555869965,14.184397171061546,,,True,False,True,False,1,
2020-01-15,536.9500122070312,540.3499755859375,525.2999877929688,531.5,1389214,493.5261445764805,483.9629006377419,90.50517913464208,14.246225072626347,,,True,False,True,False,1,
2020-01-16,534.75,539.0,525.4000244140625,530.25,612728,497.0236546168157,485.7780810048893,89.83318534344278,14.200064395005715,,,True,False,True,False,1,
2020-01-17,530.0,542.9000244140625,528.0499877929688,530.7000122070312,933539,500.2309267682648,487.5397253657576,89.86236816691557,14.246490982583431,,,True,False,True,False,1,
2020-01-20,532.9000244140625,541.0,531.0499877929688,537.75,830322,503.80417183795385,489.508755743571,90.33063058982003,13.964597897610956,,,True,False,True,False,1,
2020-01-21,537.0,563.7999877929688,534.0,558.4500122070312,2895443,509.0085375873898,492.2123344284126,91.56291792933784,15.095697175850798,,,True,False,True,False,1,
2020-01-22,562.0,572.9000244140625,561.0,566.25,1698013,514.4601054362098,495.11577229396505,91.9777915136957,15.049576820935116,,,True,False,True,False,1,
2020-01-23,568.0,594.0,563.2000122070312,586.3499755859375,1115782,521.3067597361838,498.6935841877679,92.94106378267966,16.174606176080374,,,True,False,True,False,1,
2020-01-24,587.2000122070312,634.0,586.0999755859375,629.2999877929688,5128862,531.5918290749253,503.81540393699146,94.46929220436981,18.44070747879338,,,True,False,True,False,1,
2020-01-27,623.0,647.5,613.0499877929688,619.25,4265221,539.9402263058847,508.3422508414232,89.58212389996586,19.58422924509609,,,True,False,True,False,1,
2020-01-28,621.0,633.9000244140625,591.2000122070312,615.4500122070312,4907456,547.1316344869463,512.542555208702,87.73397986334412,21.235356599520028,,,True,False,True,False,1,
2020-01-29,614.0,627.5,605.0499877929688,619.3499755859375,1874398,554.0095717344692,516.7310814980053,88.0074371340903,21.32211771434226,647.5,1768553.95,True,False,True,True,2,-0.043474941180019266
2020-01-30,620.0,620.75,605.6500244140625,612.7000122070312,1122800,559.5991374937608,520.4945689767907,84.54626164872975,20.877678990884778,647.5,1811024.35,True,False,True,False,1,-0.053745154892615776
2020-01-31,613.2999877929688,656.9000244140625,613.2999877929688,644.2000122070312,5086340,567.6563636569294,525.3457628289569,87.12856469036895,22.54355993489524,647.5,1805467.75,True,False,True,True,2,-0.0050965062439671804
2020-02-03,595.5,610.0,557.4000244140625,562.25,2117772,567.141471880079,526.7929878160567,59.345306220757635,27.13330478190049,656.9000244140625,2019937.85,True,False,True,True,2,-0.14408588962755453
