Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,3183.0,3193.75,3142.10009765625,3150.10009765625,320021,3150.10009765625,3150.10009765625,,51.64990234375,,,False,False,False,False,0,
2020-01-02,3154.949951171875,3172.5,3112.050048828125,3121.0,452413,3147.3286597842266,3148.9589173560053,0.0,52.278477260044646,,,False,False,False,False,0,
2020-01-03,3125.5,3128.25,3065.0,3072.050048828125,424311,3140.159268264598,3145.9428832960884,0.0,53.06215745575574,,,False,False,False,False,0,
2020-01-06,3070.0,3071.60009765625,3028.050048828125,3037.64990234375,355754,3130.396471510231,3141.6960997293304,0.0,52.41486049463033,,,False,False,False,False,0,
2020-01-07,3045.5,3072.0,3030.10009765625,3037.949951171875,225535,3121.592041001816,3137.6276233153126,0.07489271062057412,51.66379205528174,,,False,False,False,False,0,
2020-01-08,3000.0,3073.39990234375,3000.0,3059.25,393614,3115.654703763548,3134.553991028438,5.486269826500063,53.216371361600906,,,False,False,False,False,0,
2020-01-09,3076.0,3110.0,3066.050048828125,3085.699951171875,333029,3112.8018701833885,3132.6381463281805,11.868785520801154,53.04020197862941,,,False,False,False,False,0,
2020-01-10,3098.0,3117.0,3085.75,3101.199951171875,455081,3111.6969255156255,3131.4052759298943,15.47119616999224,51.48733389645053,,,False,False,False,False,0,
2020-01-13,3106.0,3119.949951171875,3080.199951171875,3094.050048828125,154993,3110.0162705930065,3129.9403650631584,15.163295831615414,50.648952903846926,,,False,False,False,False,0,
2020-01-14,3091.10009765625,3118.0,3074.0,3101.60009765625,278534,3109.2147303133156,3128.8289820275936,17.040817976937447,50.17402769642929,,,False,False,False,False,0,
2020-01-15,3101.0,3138.0,3092.0,3123.550048828125,553613,3110.5799987432974,3128.621965039379,22.41656433387672,49.87588286097006,,,False,False,False,False,0,
2020-01-16,3129.800048828125,3150.0,3101.5,3112.10009765625,287553,3110.7247700683406,3127.9740486714136,21.629210870329047,49.77760551375791,,,False,False,False,False,0,
2020-01-17,3112.0,3138.0,3098.0,3118.10009765625,272072,3111.42718221957,3127.586834906113,23.152432558639404,49.07920511991806,,,False,False,False,False,0,
2020-01-20,3130.0,3144.64990234375,3083.14990234375,3103.699951171875,365554,3110.6912554531227,3126.6500943675155,22.04499501433817,49.96640475420962,,,False,False,False,False,0,
2020-01-21,3096.0,3119.0,3085.5,3097.050048828125,215722,3109.3920929174087,3125.4893082679314,21.532776020128836,48.7902329860518,,,False,False,False,False,0,
2020-01-22,3105.0,3110.0,3070.10009765625,3076.39990234375,269339,3106.2499795294416,3123.5642335258067,19.98024914768152,48.15520936874453,,,False,False,False,False,0,
2020-01-23,3072.0,3089.949951171875,3051.10009765625,3065.199951171875,256329,3102.3404530191974,3121.275438139378,19.172822942047432,47.490541093521706,,,False,False,False,False,0,
2020-01-24,3068.0,3092.949951171875,3064.0,3074.14990234375,209961,3099.655638669155,3119.4273779120986,21.889273702731117,46.16621324197552,,,False,False,False,False,0,
2020-01-27,3069.800048828125,3122.949951171875,3044.050048828125,3082.60009765625,308445,3098.031301429831,3117.9831708432416,24.470302993858056,48.50433389210227,,,False,False,False,False,0,
2020-01-28,3089.800048828125,3109.60009765625,3048.0,3060.89990234375,239986,3094.494977707347,3115.744611294242,22.421377669491548,49.439745589541396,,,False,False,False,False,0,
2020-01-29,3079.0,3099.0,3060.0,3091.85009765625,243945,3094.2430843691473,3114.8075715437326,31.261734357984082,48.694049476002725,3193.75,318592.95,False,False,False,False,0,-0.031906035958904067
2020-01-30,3108.5,3185.0,3041.10009765625,3145.5,2400831,3099.1246953816094,3116.0111961890766,43.319151662874624,55.494467537984676,3172.5,314789.15,False,False,False,True,1,-0.008510638297872353
2020-01-31,3150.0,3239.949951171875,3150.0,3180.050048828125,1141144,3106.831871900325,3118.5225237435493,49.46664753735955,58.27700208326255,3185.0,412210.05,False,False,False,True,1,-0.0015541447949372067
2020-02-03,3143.0,3315.14990234375,3115.10009765625,3284.5,921166,3123.7526460050562,3125.0314443810576,62.653834891548065,68.40363084070809,3239.949951171875,448051.7,False,True,True,True,2,0.013750227472498988
2020-02-04,3270.0,3313.0,3151.0,3162.800048828125,1546450,3127.4714462739203,3126.51256612408,47.19874963519173,75.08908578065751,3315.14990234375,476322.3,True,False,False,True,1,-0.045955645446957405
2020-02-05,3185.0,3220.89990234375,3150.0,3161.5,646723,3130.7122609144994,3127.8846223545083,47.06518930003591,74.78985839230698,3315.14990234375,542368.05,True,False,False,True,1,-0.04634779930618593
2020-02-06,3170.0,3211.0,3141.39990234375,3149.800048828125,514236,3132.530145477702,3128.74405084367,45.8088541700351,74.41916119687434,3315.14990234375,555023.5,True,False,False,False,0,-0.049877036751407755
2020-02-07,3164.800048828125,3189.0,3106.60009765625,3134.85009765625,454698,3132.7510933042304,3128.9835036598492,44.18581510419342,74.98921413593689,3315.14990234375,564083.85,True,False,False,False,0,-0.05438662202274214
2020-02-10,3138.0,3150.85009765625,3091.699951171875,3103.300048828125,386072,3129.9462319255535,3127.976309352723,40.892957079524926,73.85785216082533,3315.14990234375,564064.7,True,False,False,False,0,-0.0639035518019414
2020-02-11,3125.0,3150.0,3100.0,3145.449951171875,274244,3131.422776615679,3128.661550208376,46.61666016312284,72.15371986362352,3315.14990234375,575618.65,True,False,False,False,0,-0.05118922406854065
2020-02-12,3164.699951171875,3184.64990234375,3136.85009765625,3146.300048828125,345354,3132.839659683531,3129.3532560366016,46.72870402153307,70.41415449390043,3315.14990234375,575404.15,True,False,False,False,0,-0.05093279594875977
2020-02-13,3149.0,3172.199951171875,3120.39990234375,3136.39990234375,268031,3133.1787304130753,3129.62959510747,45.53020037011272,69.0845755177736,3315.14990234375,564991.2,True,False,False,False,0,-0.053919130436191454
2020-02-14,3145.0,3205.0,3136.800048828125,3146.39990234375,381580,3134.4378896445683,3130.2872542147747,47.0086405238067,69.04996995623621,3315.14990234375,564015.1,True,False,False,False,0,-0.05090267558661432
2020-02-17,3152.550048828125,3159.449951171875,3070.0,3075.60009765625,269986,3128.8342904075853,3128.1426598399307,38.94830259412973,70.50711147163898,3315.14990234375,569490.5,True,False,False,False,0,-0.07225911700648668
2020-02-18,3064.699951171875,3090.550048828125,3033.5,3082.5,337054,3124.421500844958,3126.352751610914,40.027554647241345,69.54589271138798,3315.14990234375,564712.1,False,False,False,False,0,-0.0701777926178454
2020-02-19,3092.0,3111.949951171875,3072.39990234375,3090.89990234375,220584,3121.228967654367,3124.9624437965153,41.38600093050096,67.40333243401204,3315.14990234375,570778.7,False,False,False,False,0,-0.0676440000017674
2020-02-20,3091.0,3100.050048828125,3057.64990234375,3065.5,256115,3115.9214469253793,3122.6305832554754,38.54298952073235,65.61739058046655,3315.14990234375,568340.95,False,False,False,False,0,-0.07530576586212656
2020-02-24,3077.0,3084.64990234375,2970.050048828125,2980.5,499562,3103.024166265819,3117.056834892516,30.894468991420354,69.11613793297786,3315.14990234375,568330.25,False,False,False,False,0,-0.10094563208353224
2020-02-25,2992.0,3007.0,2931.0,2947.39990234375,527499,3088.2028077970504,3110.403621851388,28.52095833100688,69.6078423663366,3315.14990234375,582810.3,False,False,False,False,0,-0.1109301270931995
2020-02-26,2937.0,2974.0,2920.0,2946.60009765625,445577,3074.7168354026885,3103.9799542358924,28.464053838147876,68.49299648302684,3315.14990234375,593763.0,False,False,False,False,0,-0.11117138456603182
2020-02-27,2944.800048828125,2969.949951171875,2913.5,2936.60009765625,416726,3061.5628603792184,3097.416038291593,27.71937900311437,67.63277896080172,3315.14990234375,604042.55,False,False,False,False,0,-0.11418783941560906
2020-02-28,2890.0,2915.0,2850.449951171875,2890.0,925702,3045.2235403431027,3089.2820760056484,24.502387985126163,68.95544806962839,3315.14990234375,612681.6,False,False,False,True,1,-0.12824454847220534
2020-03-02,2920.0,2944.5,2772.0,2792.199951171875,1281846,3021.1260556601287,3077.6317966004026,19.41086072391056,76.35148749322636,3315.14990234375,538925.15,False,False,False,True,1,-0.1577454916298533
2020-03-03,2700.0,2730.0,2653.0,2692.25,1459848,2989.8045265496403,3062.518784969014,15.797873059175402,80.84066347027269,3315.14990234375,545960.25,False,False,False,True,1,-0.18789494312259336
2020-03-04,2720.0,2764.5,2653.5,2711.5,954038,2963.2993335449128,3048.75334242121,18.92774639159329,82.99490179382464,3313.0,572894.35,False,False,False,True,1,-0.18155750075460309
2020-03-05,2719.949951171875,2749.0,2696.199951171875,2703.64990234375,384427,2938.570816287659,3035.219874182879,18.623728363704373,80.83812658198896,3220.89990234375,543273.75,False,False,False,False,0,-0.16059176493613259
