Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,332.95001220703125,336.0,330.0,333.8999938964844,147701,333.8999938964844,333.8999938964844,,6.0,,,False,False,False,False,0,
2020-01-02,335.0,366.3999938964844,332.6000061035156,356.6499938964844,1195881,336.06666056315106,334.7921507592295,,7.985713413783482,,,True,False,False,False,0,
2020-01-03,354.6499938964844,356.1000061035156,343.0,346.54998779296875,355922,337.06507268027656,335.2532424076115,96.69772571457878,8.390304876833547,,,True,False,True,False,1,
2020-01-06,345.70001220703125,345.70001220703125,321.70001220703125,324.04998779296875,380525,335.82554078624725,334.8138990893902,89.59928057018261,9.565995641769543,,,True,False,True,False,1,
2020-01-07,328.0,344.0,327.6499938964844,332.04998779296875,397234,335.4659643106969,334.70551041109917,89.88363730224945,10.30771111071681,,,True,False,True,False,1,
2020-01-08,325.04998779296875,335.0,322.0,332.20001220703125,249746,335.154921253205,334.6072555795671,89.88921996549469,10.500017459951323,,,True,False,True,False,1,
2020-01-09,336.6000061035156,344.0,331.6499938964844,333.8500061035156,269745,335.03064361990124,334.57755952168276,89.9548764168207,10.632159505920201,,,True,False,True,False,1,
2020-01-10,335.25,335.95001220703125,326.0,329.75,167427,334.52772517991065,334.3882434620089,88.41841270812533,10.583434698856705,,,True,False,True,False,1,
2020-01-13,331.95001220703125,339.0,328.5,334.1499938964844,196364,334.49175077196526,334.37890034179225,88.64260900092397,10.577475077509797,,,True,False,True,False,1,
2020-01-14,335.3999938964844,337.5,331.3999938964844,333.04998779296875,68981,334.3544400120608,334.3267861241913,88.1830164332607,10.257655865081643,,,True,False,True,False,1,
2020-01-15,333.0,336.45001220703125,330.1000061035156,334.04998779296875,84451,334.3254445626235,334.31593128767275,88.24269629275588,9.978538024969785,,,True,False,True,False,1,
2020-01-16,332.54998779296875,343.0,332.54998779296875,339.8999938964844,257554,334.85635402299124,334.53491413507714,88.60524564231761,10.01221475225989,,,True,False,True,False,1,
2020-01-17,335.25,347.0,335.25,340.75,181247,335.4176536398492,334.77864299252514,88.6599628942341,10.136342269955612,,,True,False,True,False,1,
2020-01-20,342.70001220703125,345.3999938964844,337.1499938964844,339.04998779296875,93144,335.7635902258606,334.94614671018957,87.75236636605642,10.001603536387353,,,True,False,True,False,1,
2020-01-21,338.0,345.3999938964844,330.0,332.70001220703125,108524,335.471820890734,334.85806300418335,84.28177368652253,10.387202847822856,,,True,False,True,False,1,
2020-01-22,335.6499938964844,339.0,329.54998779296875,332.6000061035156,96354,335.1983147205228,334.7695117531768,84.22527655612859,10.320260659194885,,,True,False,True,False,1,
2020-01-23,332.6000061035156,337.5,330.0,332.8999938964844,95177,334.9794270229953,334.6961973274242,84.25936261557533,10.118813469252395,,,True,False,True,False,1,
2020-01-24,331.0,334.8999938964844,326.5,333.29998779296875,122135,334.81948042965945,334.64144401234756,84.30805111532362,9.996040642626108,,,True,False,True,False,1,
2020-01-27,331.0,334.54998779296875,328.3999938964844,330.04998779296875,92228,334.36524303568893,334.4613869057053,82.08632972611952,9.721323017901698,,,False,False,True,False,1,
2020-01-28,330.0,332.45001220703125,321.0,324.6499938964844,110037,333.4399812129076,334.07662639553973,78.38995857347277,9.844800817125238,,,False,False,True,False,1,
2020-01-29,327.79998779296875,329.04998779296875,321.0,323.8999938964844,93414,332.53141099229583,333.6775427681258,77.86551043624019,9.716599886828346,366.3999938964844,233518.85,False,False,True,False,1,-0.11599345171388609
2020-01-30,326.45001220703125,326.45001220703125,316.6000061035156,320.79998779296875,65326,331.4141325923599,333.1725406122373,75.61371639681732,9.726128902306009,366.3999938964844,230804.5,False,False,True,False,1,-0.12445416720284819
2020-01-31,323.70001220703125,335.0,319.45001220703125,332.1000061035156,451856,331.4794538791366,333.1304804354247,78.09988823748634,10.142118823067634,356.1000061035156,174276.75,False,False,True,True,2,-0.0673967974968902
2020-02-03,334.6499938964844,338.8500061035156,321.54998779296875,332.04998779296875,118451,331.5337904423587,333.0881081749363,78.06195154343072,10.65339735788758,347.0,179073.45,False,False,True,False,1,-0.04308360866579608
