Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,616.5499877929688,620.0,564.2000122070312,606.0499877929688,5401,606.0499877929688,606.0499877929688,,55.79998779296875,,,False,False,False,False,0,
2020-01-02,607.0999755859375,625.0,599.25,615.6500244140625,12065,606.9642769949777,606.4264598173254,,53.653560093470986,,,True,False,False,False,0,
2020-01-03,624.9500122070312,624.9500122070312,605.0,611.8499755859375,17417,607.4295816226881,606.6391467102121,97.04507518067234,51.24616381586815,,,True,False,True,False,1,
2020-01-06,617.75,617.7999877929688,582.0,598.8499755859375,11430,606.6124762858548,606.3336890190641,87.5175432626809,50.1428655285182,,,True,False,True,False,1,
2020-01-07,586.0,601.0,586.0,598.0,4181,605.7922404491067,606.0068776849832,86.91670449658648,47.632660847909754,,,False,False,True,False,1,
2020-01-08,594.4500122070312,604.0,590.0,600.1500244140625,4134,605.2548865410072,605.777197164555,87.15689426801812,45.230327930201916,,,False,False,True,False,1,
2020-01-09,600.0,604.0,594.5,599.2999877929688,5893,604.6877533269083,605.5231889539047,86.48091007959141,42.67816164947321,,,False,False,True,False,1,
2020-01-10,594.5,599.7999877929688,585.9000244140625,595.2000122070312,9127,603.7841589345389,605.118358493243,83.1317935436486,40.62257605871842,,,False,False,True,False,1,
2020-01-13,598.75,598.75,586.1500244140625,589.3499755859375,4105,602.4094748061007,604.4999905360937,78.46267281085291,38.620961739234076,,,False,False,True,False,1,
2020-01-14,589.7999877929688,598.9500122070312,566.9000244140625,589.75,15381,601.203810538853,603.9215595346783,78.55138428948308,38.15160645735798,,,False,False,True,False,1,
2020-01-15,571.5499877929688,594.0,571.5499877929688,584.1500244140625,35750,599.57964043173,603.1462052162228,73.95874970214581,37.03006401090607,,,False,False,True,False,1,
2020-01-16,582.4500122070312,590.0,565.3499755859375,570.0999755859375,33490,596.7720533035593,601.8502746424862,63.8691172427606,36.14577546827439,,,False,False,True,False,1,
2020-01-17,571.5,592.0499877929688,570.2000122070312,574.2999877929688,73645,594.631856588265,600.7698712366227,65.38915840195907,35.131792378185594,,,False,False,True,False,1,
2020-01-20,576.0499877929688,579.0,553.25,562.4000244140625,64316,591.56215828596,599.2651713612282,57.95021002011603,34.46166435117234,,,False,False,True,False,1,
2020-01-21,565.0,565.0,543.0,548.0999755859375,50601,587.4229027907197,597.2586930955305,50.513365811631125,33.57154546894574,,,False,False,True,False,1,
2020-01-22,551.0,565.0,548.0,560.1500244140625,13960,584.8254858024667,595.8034511864533,55.67533173377823,32.38786364973533,,,False,False,True,False,1,
2020-01-23,568.2999877929688,574.9500122070312,552.3499755859375,567.1500244140625,4060,583.1421085273806,594.6797873914576,58.39059907700401,31.688733147689504,,,False,False,True,False,1,
