Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,686.2999877929688,690.5999755859375,685.0599975585938,687.9099731445312,532860,687.9099731445312,687.9099731445312,,5.53997802734375,,,False,False,False,False,0,
2020-01-02,688.2000122070312,693.9000244140625,687.0,692.6599731445312,762515,688.3623540969122,688.0962476543351,,5.637124197823661,,,True,False,False,False,0,
2020-01-03,691.6400146484375,695.1699829101562,687.0599975585938,690.530029296875,609280,688.5687993540515,688.1916900716897,96.66570801512313,5.813757137376435,,,True,False,True,False,1,
2020-01-06,690.0,690.0,676.8099975585938,681.739990234375,749325,687.918436580749,687.9386822349322,84.18984312073486,6.378491037441066,,,False,False,True,False,1,
2020-01-07,683.0999755859375,689.7999877929688,677.6199951171875,683.5399780273438,769295,687.5014405280438,687.766184030713,84.6273749962231,6.792884011608223,,,False,False,True,False,1,
2020-01-08,677.5999755859375,698.510009765625,676.2000122070312,693.1099853515625,995530,688.0355876540932,687.9757448668248,86.73004183802864,7.901249264964331,,,True,False,True,False,1,
2020-01-09,694.97998046875,703.2000122070312,691.6400146484375,699.22998046875,1325260,689.1017203031081,688.4170874394493,87.8724444666392,8.162588428795004,,,True,False,True,False,1,
2020-01-10,703.5999755859375,703.5999755859375,696.0,699.0399780273438,951355,690.0482210387496,688.8336713840727,87.620243419985,8.122401797162325,,,True,False,True,False,1,
2020-01-13,700.4000244140625,708.719970703125,700.25,708.02001953125,1099235,691.7598208951781,689.586077193766,89.1981971647829,8.233658288492249,,,True,False,True,False,1,
2020-01-14,704.239990234375,712.489990234375,704.239990234375,708.2999877929688,705350,693.3350748854439,690.3199560407935,89.24422694840402,8.234825553599945,,,True,False,True,False,1,
2020-01-15,704.0,716.0999755859375,704.0,714.3300170898438,666315,695.3345931906249,691.2615270623248,90.21171294820802,8.510907698766914,,,True,False,True,False,1,
2020-01-16,712.4000244140625,719.3599853515625,712.010009765625,714.97998046875,521905,697.2055824552083,692.1916624900279,90.31285989762735,8.427983976421956,,,True,False,True,False,1,
2020-01-17,715.780029296875,731.0,714.2000122070312,724.5399780273438,974630,699.8088582239831,693.460223883648,91.67543707253446,9.025984249032442,,,True,False,True,False,1,
2020-01-20,727.0,728.969970703125,720.4000244140625,723.22998046875,420230,702.0394412949132,694.6276653183579,89.81123248104667,8.993410109034588,,,True,False,True,False,1,
2020-01-21,723.0,729.4000244140625,720.4199829101562,721.9199829101562,470245,703.9328262106507,695.6979522827421,87.88659947880548,8.992455208668279,,,True,False,True,False,1,
2020-01-22,725.7999877929688,727.719970703125,720.1799926757812,722.0800170898438,456595,705.6611301039071,696.7325430594913,87.9206550055957,8.88870683857367,,,True,False,True,False,1,
2020-01-23,722.2000122070312,732.5999755859375,721.47998046875,727.3599853515625,822140,707.7276877465409,697.9336192278079,89.01768538345782,9.048084572760372,,,True,False,True,False,1,
2020-01-24,725.0399780273438,745.3499755859375,725.0399780273438,732.0700073242188,1464915,710.0460038967959,699.2723011139417,89.89897195010735,9.852506928891328,,,True,False,True,False,1,
2020-01-27,730.0,742.510009765625,729.1699829101562,734.719970703125,764240,712.3959054973986,700.6624058037136,90.36732340262492,10.10161549507543,,,True,False,True,False,1,
2020-01-28,737.9400024414062,757.0,736.6599731445312,752.969970703125,1537685,716.2601021836583,702.7136828585925,92.8322197299073,10.971502195203971,,,True,False,True,False,1,
2020-01-29,756.1900024414062,760.77001953125,750.2000122070312,753.260009765625,1419640,719.7839029057503,704.6958917569075,92.86347453572219,10.942823990133599,757.0,829945.25,True,False,True,True,2,-0.004940541921235164
2020-01-30,753.9000244140625,764.7999877929688,748.3499755859375,760.4500122070312,768170,723.6568656963485,706.8823278529908,93.60761093731006,11.33619457705486,760.77001953125,874284.25,True,False,True,False,1,-0.00042063608712650247
2020-01-31,763.2000122070312,772.2000122070312,754.4000244140625,756.8099975585938,1572660,726.8143068260862,708.840275684583,88.57234239743286,11.79789409247728,764.7999877929688,874567.0,True,False,True,True,2,-0.010447163130104409
2020-02-03,737.6300048828125,762.8099975585938,737.6300048828125,757.8800048828125,1189275,729.7729447362507,710.7634023198078,88.7636815375753,12.753758276998992,772.2000122070312,922736.0,True,False,True,True,2,-0.018544427736138736
2020-02-04,769.989990234375,780.0,728.260009765625,748.1799926757812,5338865,731.5259969209679,712.2307195886696,76.29272071330534,15.538489131097279,772.2000122070312,944733.5,True,False,True,True,2,-0.031105955907198446
2020-02-05,760.0,799.5499877929688,755.0,797.4099731445312,5149255,737.8006613232121,715.5710824732131,86.59017381966997,18.09788241581801,780.0,1173212.0,True,True,True,True,2,0.022320478390424725
2020-02-06,798.0,811.0,795.4099731445312,801.719970703125,3154720,743.8882145974895,718.9494702469351,87.11773447306153,17.918749875793065,799.5499877929688,1380898.25,True,True,True,True,2,0.0027140053070930925
2020-02-07,799.8200073242188,824.7999877929688,796.9299926757812,821.97998046875,2106415,751.3255256328476,722.9898824124965,89.25723597080544,18.62955310732124,811.0,1472371.25,True,True,True,True,2,0.013538816854192337
2020-02-10,824.4000244140625,834.7000122070312,818.0,826.8599853515625,2542210,758.5192837012967,727.063219782656,89.7009300620858,18.49172875730053,824.7999877929688,1530124.25,True,True,True,True,2,0.002497572246704216
2020-02-11,830.5999755859375,839.010009765625,821.2000122070312,831.75,1318975,765.4936376345065,731.1685837127479,90.14037318572525,18.443033671678617,834.7000122070312,1602273.0,True,False,True,False,1,-0.0035342184783622166
