Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,76.18000030517578,76.4000015258789,74.0199966430664,74.62999725341797,61505,74.62999725341797,74.62999725341797,,2.3800048828125,,,False,False,False,False,0,
2020-01-02,75.0,78.51000213623047,74.69999694824219,78.16000366210938,228545,74.96618833996001,74.76842887728823,,2.487147739955357,,,True,False,False,False,0,
2020-01-03,79.55000305175781,79.55999755859375,75.62000274658203,76.27999877929688,54200,75.09131314370637,74.8277061283474,96.06447265680836,2.5909225308165262,,,True,False,True,False,1,
2020-01-06,75.0,76.20999908447266,70.6500015258789,71.51000213623047,79335,74.75023590489914,74.69760008944087,86.73724964754636,2.807999296716629,,,True,False,True,False,1,
2020-01-07,71.63999938964844,74.08999633789062,70.47000122070312,71.7300033569336,60940,74.46259470985481,74.58122374698961,86.80090361217911,2.8659989981788345,,,False,False,True,False,1,
2020-01-08,70.19999694824219,71.38999938964844,68.06999969482422,69.16999816894531,51315,73.95853789643486,74.36901882236042,81.87652213862232,2.922713617031016,,,False,False,True,False,1,
2020-01-09,71.19999694824219,72.55999755859375,70.4000015258789,71.76000213623047,35315,73.74915353832016,74.26670444251218,82.93155426751414,2.956091172217975,,,False,False,True,False,1,
2020-01-10,73.4000015258789,73.4000015258789,68.81999969482422,69.45999908447266,55075,73.34066263795373,74.0782061931773,78.55806955427163,3.0720847907063114,,,False,False,True,False,1,
2020-01-13,69.5999984741211,73.95999908447266,69.41999816894531,72.3499984741211,158105,73.24631366996967,74.0104333414496,79.98627215616916,3.1769359424792425,,,False,False,True,False,1,
2020-01-14,71.20999908447266,73.7300033569336,71.1500015258789,71.52999877929688,26090,73.08285510895321,73.91316139783578,78.3907912605997,3.1342977916632027,,,False,False,True,False,1,
2020-01-15,72.80000305175781,79.9800033569336,72.05000305175781,77.94000244140625,417200,73.54544056918682,74.07107673287776,81.49771619373425,3.513991133518454,,,False,False,True,False,1,
2020-01-16,80.5999984741211,82.80000305175781,78.0,81.30999755859375,239385,74.28492218722558,74.35495598094505,82.89050350668263,3.6101346675779618,,,False,False,True,False,1,
2020-01-17,82.80000305175781,83.0,81.0199966430664,81.81999969482422,93210,75.00254861652068,74.64770279325404,83.09786515335949,3.49369671681765,,,True,False,True,False,1,
2020-01-20,81.76000213623047,83.0199966430664,77.4000015258789,78.44999694824219,38115,75.33087702906559,74.79681236795946,76.50010983350872,3.6455751739869253,,,True,False,True,False,1,
2020-01-21,78.45999908447266,80.63999938964844,76.33000183105469,77.83000183105469,35580,75.56888891496932,74.91576097435535,75.31534405550376,3.693033915744556,,,True,False,True,False,1,
2020-01-22,77.80000305175781,79.19000244140625,76.80000305175781,76.8499984741211,37285,75.69089934917425,74.99161342532656,73.38080764856859,3.599960021023405,,,True,False,True,False,1,
2020-01-23,76.0,79.79000091552734,76.0,77.66000366210938,30475,75.87843309326331,75.0962561797102,73.97580585108516,3.613534370630829,,,True,False,True,False,1,
2020-01-24,77.52999877929688,78.19999694824219,75.0,76.05000305175781,25065,75.8947730893104,75.1336580178297,70.59798948173116,3.583995983317355,,,True,False,True,False,1,
2020-01-27,75.5999984741211,75.5999984741211,72.61000061035156,73.73999786376953,63665,75.68955640116366,75.0790046784548,65.94532293072132,3.573710730323705,,,True,False,True,False,1,
2020-01-28,73.73999786376953,79.80000305175781,73.73999786376953,74.2300033569336,131690,75.55055134933222,75.04571050898338,66.450413711004,3.7513031915854604,,,True,False,True,False,1,
