Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,1036.8499755859375,1043.949951171875,1022.9500122070312,1029.199951171875,44974,1029.199951171875,1029.199951171875,,20.99993896484375,,,False,False,False,False,0,
2020-01-02,1033.0,1072.75,1026.3499755859375,1058.75,208020,1032.0142415364583,1030.3587766161152,,22.81423078264509,,,True,False,False,False,0,
2020-01-03,1055.800048828125,1078.9000244140625,1039.050048828125,1070.800048828125,159352,1035.7081279451884,1031.9447088597233,,24.03106969716598,,,True,False,False,False,0,
2020-01-06,1063.9000244140625,1066.9000244140625,1035.0,1049.9000244140625,126626,1037.0597371327003,1032.648838881462,94.624488431126,24.87171106366305,,,True,False,True,False,1,
2020-01-07,1065.0,1132.0,1064.050048828125,1114.75,280475,1044.4588097867288,1035.8684922586597,95.44303469371364,28.959444243825512,,,True,False,True,False,1,
2020-01-08,1105.0,1144.3499755859375,1102.4000244140625,1109.550048828125,291651,1050.657975409719,1038.7579650653054,94.20432818994124,29.88733759582905,,,True,False,True,False,1,
2020-01-09,1124.0,1139.9000244140625,1108.199951171875,1129.4000244140625,171827,1058.1572181720376,1042.3125556280017,94.49788954104797,30.01681871342608,,,True,False,True,False,1,
2020-01-10,1137.699951171875,1155.0,1109.0,1114.5,147819,1063.5231973937482,1045.1434357994526,90.78081840016878,31.158474519609932,,,True,False,True,False,1,
2020-01-13,1120.0,1130.0,1110.0,1123.5999755859375,95819,1069.244795316814,1048.220162849903,91.01331479519513,30.361440625352078,,,True,False,True,False,1,
2020-01-14,1128.9000244140625,1137.699951171875,1118.0,1123.1500244140625,73580,1074.378626659409,1051.1585887935955,90.89125972645866,29.59990566438943,,,True,False,True,False,1,
2020-01-15,1127.9000244140625,1129.699951171875,1110.0,1118.0,43836,1078.5330431680368,1053.7798206056113,89.41323640618246,28.892766057781255,,,True,False,True,False,1,
