Date,Open,High,Low,Close,Volume,EMA20,EMA50,RSI14,ATR14,Prev20High,AvgVolume20,TrendPass,BreakoutPass,RSIPass,VolumePass,ConfirmationScore,BreakoutStrength
2020-01-01,2168.0,2183.89990234375,2154.0,2167.60009765625,1354908,2167.60009765625,2167.60009765625,,29.89990234375,,,False,False,False,False,0,
2020-01-02,2179.949951171875,2179.949951171875,2149.199951171875,2157.64990234375,2380752,2166.6524600074404,2167.2098939185053,0.0,29.960623604910715,,,False,False,False,False,0,
2020-01-03,2164.0,2223.0,2164.0,2200.64990234375,4655761,2169.8903116585175,2168.5212667979267,24.94886366855725,32.48844318000638,,,True,False,False,False,0,
2020-01-06,2205.0,2225.949951171875,2187.89990234375,2200.449951171875,3023209,2172.8007535169327,2169.7733720674933,24.917732210209408,32.88570072630056,,,True,False,False,False,0,
2020-01-07,2200.5,2214.64990234375,2183.800048828125,2205.85009765625,2429317,2175.9483101016294,2171.1881456199935,27.547213347897028,32.740283068395165,,,True,False,False,False,0,
2020-01-08,2205.0,2260.0,2202.050048828125,2255.25,5197454,2183.5008519967123,2174.4846889290134,46.132355798760074,34.540973647215154,,,True,False,False,False,0,
2020-01-09,2248.75,2251.949951171875,2210.0,2214.35009765625,3734173,2186.438875392859,2176.048038290866,37.5452523945173,35.3059041009855,,,True,False,False,False,0,
2020-01-10,2228.0,2234.0,2208.0,2213.550048828125,1915807,2189.0208919105035,2177.5187053707587,37.39860465788809,34.64119666520082,,,True,False,False,False,0,
2020-01-13,2217.85009765625,2218.949951171875,2184.699951171875,2190.35009765625,2843893,2189.147482933908,2178.0218972250914,33.332792619578484,34.61325404625791,,,True,False,False,False,0,
2020-01-14,2195.0,2229.800048828125,2195.0,2206.89990234375,2948452,2190.8381895443695,2179.1543680140585,38.47155267443897,34.958732412373415,,,True,False,False,False,0,
2020-01-15,2213.0,2231.0,2194.199951171875,2226.89990234375,2620681,2194.2726383824056,2181.0267419093407,44.08108457201361,35.090255013498535,,,True,False,False,False,0,
2020-01-16,2226.949951171875,2249.0,2215.0,2238.800048828125,3117214,2198.513344139141,2183.292361788509,47.16752982381798,35.0123796553915,,,True,False,False,False,0,
2020-01-17,2240.75,2253.550048828125,2213.0,2219.10009765625,3281059,2200.4739873312465,2184.696586724499,42.942013638788616,35.40792745344389,,,True,False,False,False,0,
2020-01-20,2194.89990234375,2242.199951171875,2156.199951171875,2170.35009765625,5817599,2197.6050454574374,2184.133979310058,34.66579500441591,39.02164692105504,,,True,False,False,False,0,
2020-01-21,2169.949951171875,2186.550048828125,2158.050048828125,2171.050048828125,1902980,2195.075998159408,2183.6208839970413,34.8599174091668,38.27010071240825,,,True,False,False,False,0,
2020-01-22,2181.0,2210.0,2173.699951171875,2206.89990234375,1773686,2196.2020842722022,2184.5337866773048,44.03220335610081,38.318661459513024,,,True,False,False,False,0,
2020-01-23,2209.800048828125,2217.75,2183.699951171875,2190.949951171875,2069866,2195.7018811197904,2184.7854009712096,41.24927361838938,38.01376055727102,,,True,False,False,False,0,
2020-01-24,2190.949951171875,2190.949951171875,2170.0,2183.39990234375,1319430,2194.5302640935006,2184.7310676917014,39.96176090387145,36.794917029742734,,,True,False,False,False,0,
2020-01-27,2189.699951171875,2193.449951171875,2165.0,2169.25,1549101,2192.1226198941195,2184.123966997909,37.59346510439917,36.19884803989504,,,True,False,False,False,0,
2020-01-28,2174.0,2187.800048828125,2152.0,2183.75,1743024,2191.3252275232508,2184.109301625442,41.4244210720624,36.17036238191147,,,True,False,False,False,0,
2020-01-29,2185.0,2186.949951171875,2150.0,2154.60009765625,2306761,2187.827596107346,2182.9520779403756,36.564882253598086,36.22604729548029,2260.0,2783918.3,True,False,False,False,0,-0.046637124930862806
2020-01-30,2160.0,2165.0,2125.0,2137.85009765625,2098567,2183.0678343500986,2181.183372831194,34.09014101001023,36.495615345803124,2260.0,2831510.95,True,False,False,False,0,-0.054048629355641586
2020-01-31,2139.39990234375,2144.35009765625,2071.60009765625,2079.050048828125,3287223,2173.161378586101,2177.1781444389167,27.14472043937893,39.08521424967433,2260.0,2817401.7,False,False,False,True,1,-0.0800663500760509
2020-02-03,2152.0,2194.699951171875,2093.199951171875,2102.5,4728073,2166.4317234826626,2174.2495897550375,33.00677151662981,44.55412054210831,2260.0,2748974.8,False,False,False,True,1,-0.06969026548672563
2020-02-04,2129.0,2136.699951171875,2086.60009765625,2107.75,3509339,2160.8429879128853,2171.6417627058204,34.281674398999215,44.95024432593093,2260.0,2834218.0,False,False,False,True,1,-0.06736725663716814
2020-02-05,2115.0,2156.699951171875,2104.300048828125,2146.550048828125,2439322,2159.4817556190983,2170.657773926303,42.926190870336285,45.482362755775156,2260.0,2888219.1,False,False,False,False,0,-0.050199093438882736
2020-02-06,2145.0,2174.199951171875,2115.5,2128.35009765625,2640065,2156.5168358131127,2168.998649366693,40.25158474957457,46.426476214068,2253.550048828125,2750312.5,False,False,False,False,0,-0.05555676530768894
2020-02-07,2139.0,2151.0,2119.0,2136.550048828125,2083442,2154.615237052638,2167.7261552279256,42.004878447144904,45.39601362734886,2253.550048828125,2695607.1,False,False,False,False,0,-0.05191808367461881
2020-02-10,2140.89990234375,2167.0,2119.0,2161.949951171875,2383032,2155.31378125447,2167.499637421806,47.175786165205665,45.5820126539668,2253.550048828125,2703988.85,False,False,False,False,0,-0.04064702166427736
2020-02-11,2163.0,2174.800048828125,2147.60009765625,2153.39990234375,1335820,2155.131507072497,2166.946706634431,45.69871788634867,44.269008262388816,2253.550048828125,2680945.8,False,False,False,False,0,-0.04444105713847113
2020-02-12,2151.10009765625,2185.0,2150.0,2170.75,1620407,2156.618982589402,2167.095855393865,49.17621248318181,43.60693624364676,2253.550048828125,2600314.2,False,False,False,False,0,-0.036742050113855784
2020-02-13,2172.949951171875,2197.0,2171.0,2191.949951171875,1645948,2159.983836740114,2168.070525816532,53.126270797585235,42.36715508338627,2253.550048828125,2550300.5,False,False,True,False,1,-0.027334692516939096
2020-02-14,2188.0,2212.0,2171.0,2184.199951171875,1500115,2162.2901333526625,2168.7030523010553,51.54899299471487,42.26950114885869,2253.550048828125,2476737.2,False,False,True,False,1,-0.03077371088000147
2020-02-17,2196.949951171875,2217.0,2190.199951171875,2203.25,1774724,2166.191073033361,2170.057834563759,55.07939024867718,41.59311169737771,2242.199951171875,2387690.0,False,False,True,False,1,-0.01737131032917827
2020-02-18,2199.949951171875,2221.0,2186.050048828125,2215.75,2486223,2170.9109708397077,2171.84968418871,57.27907295433751,41.11860023127037,2217.75,2185546.25,False,False,True,True,2,-0.0009018149024913047
2020-02-19,2215.75,2230.0,2190.5,2196.35009765625,1760463,2173.3337448222355,2172.810484716849,52.94576236820519,41.002985929036775,2221.0,2214708.4,True,False,True,False,1,-0.011098560262832069
